Year,Latitude,Longitude
1823,-45.81,72.69
1978,-40.99,-123.55
1945,-7.23,-4.05
1828,-12.05,-77.26
1939,-18.48,-72.68
1896,-36.17,-37.79
1857,-29.74,-31.38
1960,-45.81,72.69
1979,-21.7,-78.75
1972,-31.35,-118.74
2005,-12.05,-8.22
1887,-15.27,-120.83
1820,-26.52,-80.6
1988,-29.74,-31.38
2007,32.95,-18.19
1978,-18.48,69.3
1955,8.84,-13.78
1744,-55.45,-36.85
1948,32.95,-18.19
2000,-52.24,0.0
1942,-34.56,-70.05
1889,-55.45,-36.85
1873,-10.45,-107.18
1842,-21.7,-78.75
1934,-12.05,-8.22
1980,-42.59,-13.09
1938,-32.95,-45.0
1864,34.56,-151.78
1874,-26.52,-80.6
1870,-32.95,-45.0
1936,-16.87,-78.7
1856,-24.92,-122.36
1977,7.23,-112.7
1998,-45.81,-125.77
2011,-18.48,-72.68
1957,-15.27,-32.5
1980,-21.7,-38.94
1877,-13.66,-80.09
1878,-5.63,3.23
1986,-36.17,-117.35
1973,-15.27,-120.83
1972,-32.95,6.7
1928,-28.13,-77.27
1842,-29.74,-31.38
1871,-31.35,-30.16
1979,-49.03,-2.45
1943,-26.52,-80.6
1886,-4.02,76.34
1842,-42.59,87.27
1850,-32.95,-45.0
1888,-26.52,-80.6
1997,-31.35,-73.51
1855,-24.92,-46.11
1905,13.66,38.81
1889,29.74,-31.38
1883,-39.38,-116.53
1980,20.09,44.36
1931,-5.63,-3.23
2000,-28.13,-77.27
1949,-29.74,-31.38
1790,-37.78,-26.44
1810,-52.24,0.0
1886,-34.56,-70.05
1757,-52.24,-13.14
1898,-39.38,-120.69
1895,-18.48,-72.68
1989,-37.78,-111.86
1930,4.02,40.98
1861,-21.7,-78.75
2005,-40.99,74.56
1982,20.09,44.36
1975,-31.35,-73.51
1890,-52.24,0.0
1850,-16.87,-95.44
1926,-12.05,-77.26
1820,-21.7,-78.75
1966,-20.09,98.96
1855,20.09,44.36
1859,-20.09,98.96
1819,-52.24,-13.14
1925,-34.56,-136.22
1887,34.56,-151.78
1993,-28.13,-77.27
1804,-18.48,-72.68
1895,-40.99,4.26
1806,-23.31,-72.52
2007,-29.74,-107.08
1973,0.8,-36.16
1873,-52.24,0.0
1797,-23.31,-88.25
1883,-60.27,-29.19
1889,13.66,38.81
1906,-39.38,-116.53
1900,-45.81,72.69
2002,-52.24,0.0
1988,-16.87,-78.7
1995,-26.52,-80.6
1871,-32.95,6.7
1937,-24.92,-67.39
1939,-15.27,17.5
1953,-36.17,-139.23
1985,-60.27,-29.19
1878,-23.31,-72.52
1967,-24.92,-122.36
1875,-34.56,118.7
1921,5.63,-106.55
1869,-40.99,74.56
1930,-36.17,-37.79
1905,-31.35,-30.16
1908,-52.24,-13.14
1818,-36.17,-37.79
1881,-40.99,-29.82
1944,-24.92,-67.39
1932,-29.74,-31.38
1956,4.02,-15.27
1913,-39.38,-120.69
1916,-49.03,-2.45
2000,-34.56,-108.97
1871,-37.78,-126.1
1835,13.66,38.81
1859,-39.38,-116.53
1874,-36.17,-117.35
1989,-12.05,-8.22
1866,-4.02,74.73
1940,-31.35,-30.16
1871,-39.38,-33.29
1970,-13.66,-80.09
2004,32.95,-18.19
1888,-26.52,-80.6
1976,-26.52,-80.6
1949,29.74,-31.38
1929,-29.74,-31.38
1971,12.05,77.26
1904,37.78,-144.41
1860,-31.35,-118.74
1996,-21.7,-38.94
1982,-24.92,-122.36
1971,-12.05,-77.26
1810,-40.99,74.56
1848,-39.38,-120.69
2013,-31.35,-103.66
1911,-12.05,-8.22
1893,-24.92,-122.36
1858,-37.78,-113.9
1888,-60.27,-29.19
1955,-60.27,-29.19
1999,-24.92,-46.11
1814,-26.52,-80.6
1841,-13.66,-80.09
1945,32.95,-18.19
1892,-15.27,-120.83
1974,-23.31,-72.52
1910,-5.63,-3.23
1968,-39.38,-33.29
1900,-16.87,-95.44
1867,-24.92,-46.11
1976,-26.52,-75.22
1954,-5.63,3.23
1949,-23.31,-88.25
1950,18.48,-30.42
1836,-26.52,-75.22
1995,-39.38,-116.53
2003,-26.52,-80.6
1940,-39.38,-33.29
1849,-15.27,17.5
1974,29.74,-31.38
1880,-23.31,-72.52
1927,-21.7,-78.75
1834,-49.03,-2.45
1929,-4.02,74.73
1989,-50.63,-31.69
1978,13.66,38.81
1791,-37.78,-26.44
1995,-45.81,72.69
2001,-40.99,4.26
1851,-31.35,-73.51
1965,7.23,-39.73
1823,-49.03,-2.45
1898,-50.63,-31.69
1944,37.78,-144.41
1947,-29.74,-31.38
1948,-34.56,-136.22
1985,-34.56,118.7
1901,7.23,-112.7
1938,-36.17,-37.79
1942,-15.27,-120.83
1872,-12.05,-77.26
1969,-28.13,-77.27
1969,-16.87,-78.7
1840,-29.74,-31.38
1937,-13.66,-80.09
1941,-32.95,6.7
1947,7.23,-39.73
1925,-44.2,80.5
1868,7.23,-112.7
1968,37.78,-144.41
1797,-13.66,-80.09
1861,-23.31,-88.25
1999,-24.92,-122.36
2011,-29.74,-31.38
1938,-34.56,-136.22
1968,-16.87,-78.7
1939,-52.24,-13.14
1916,-44.2,-125.22
1989,-60.27,-29.19
1822,-39.38,-116.53
1833,-40.99,-123.55
1998,-49.03,-2.45
2004,-42.59,87.27
1915,-26.52,-80.6
1855,-49.03,-2.45
1996,7.23,-39.73
1886,-23.31,-72.52
1962,-37.78,-113.9
1956,-31.35,-73.51
1911,32.95,69.89
1963,-45.81,72.69
1964,-44.2,-125.22
1887,-40.99,-123.55
1905,-26.52,-80.6
2010,-36.17,-37.79
1937,-40.99,-29.82
1917,-31.35,-118.74
1989,-36.17,-37.79
1862,-18.48,69.3
1896,-21.7,-78.75
1931,7.23,-112.7
1939,-18.48,69.3
1782,-42.59,87.27
1913,-29.74,-107.08
1889,-34.56,-108.97
1841,-31.35,-120.63
1989,32.95,69.89
1988,-55.45,-36.85
1965,-36.17,-59.67
1888,-4.02,74.73
1808,-52.24,-13.14
1861,-60.27,-29.19
1871,-29.74,-114.46
1856,-29.74,-114.46
1883,37.78,-144.41
1935,18.48,-30.42
1939,-21.7,-78.75
1917,23.31,46.31
1952,13.66,38.81
1848,-23.31,-112.72
2003,-16.87,-78.7
1908,-10.45,-107.18
1853,-13.66,-80.09
1894,4.02,40.98
1869,-36.17,-139.23
1934,0.8,-36.16
1944,-36.17,-117.35
1848,-36.17,-139.23
1970,-36.17,-59.67
1795,-55.45,-36.85
1990,5.63,-106.55
1872,-13.66,-80.09
1987,-36.17,-37.79
1907,-5.63,3.23
1848,-23.31,-72.52
2003,-18.48,-72.68
1832,-39.38,-33.29
1987,-32.95,6.7
1853,-34.56,-136.22
1940,-23.31,-88.25
1976,20.09,44.36
1799,-12.05,-77.26
1934,-29.74,-31.38
1981,-37.78,-111.86
1759,-45.81,72.69
1995,37.78,-144.41
1963,-4.02,76.34
1969,-4.02,74.73
1820,-26.52,-75.22
1879,-36.17,-139.23
1851,-39.38,-116.53
1871,15.27,47.5
1888,-44.2,80.5
1938,-31.35,-73.51
1942,-18.48,-74.37
1916,-39.38,-120.69
1943,-34.56,118.7
1926,-36.17,-117.35
1964,-31.35,-118.74
1962,-24.92,-122.36
1993,-36.17,-37.79
1832,-52.24,-13.14
1880,-36.17,-117.35
1962,-24.92,-67.39
1907,-13.66,-99.91
1985,-40.99,-29.82
1852,-23.31,-90.0
1840,-52.24,-13.14
2000,-21.7,-73.56
1769,-52.24,0.0
1798,-42.59,-13.09
2002,-23.31,-90.0
1925,-21.7,-73.56
1910,-40.99,4.26
1863,-39.38,-120.69
2009,23.31,46.31
1922,-40.99,74.56
1922,34.56,-151.78
1946,-31.35,-120.63
1919,-13.66,-99.91
1756,-42.59,-13.09
2003,-55.45,-36.85
1777,-40.99,4.26
1992,-39.38,-33.29
1856,-34.56,118.7
1853,34.56,-151.78
1841,34.56,-151.78
1844,-31.35,-118.74
1908,-52.24,-13.14
1837,-18.48,-72.68
1932,15.27,47.5
1859,29.74,-31.38
1958,-60.27,-29.19
1920,5.63,-106.55
2001,-31.35,-73.51
1869,-21.7,-73.56
1992,-5.63,3.23
1955,-21.7,-78.75
1973,-40.99,-29.82
1881,-24.92,-46.11
1930,-39.38,-116.53
2002,4.02,40.98
1989,-13.66,-80.09
1958,-31.35,-73.51
1897,-37.78,-111.86
1834,-40.99,-29.82
1893,-26.52,-80.6
1909,-37.78,-26.44
1840,-37.78,-26.44
1836,-40.99,74.56
1896,-26.52,-75.22
1977,-12.05,-77.26
1948,-15.27,-32.5
1907,4.02,40.98
1835,-40.99,-123.55
1912,7.23,-39.73
1992,4.02,40.98
1790,-42.59,-13.09
1854,37.78,-144.41
1842,-37.78,-26.44
1985,-2.41,-45.8
1915,-36.17,-59.67
1848,-29.74,-31.38
1984,-45.81,72.69
1881,7.23,-112.7
1986,29.74,-31.38
2008,-4.02,74.73
2002,-31.35,-118.74
1821,-39.38,-116.53
2005,-32.95,-45.0
1879,-21.7,-78.75
1848,4.02,40.98
1848,-29.74,-31.38
2001,-21.7,-38.94
1860,-20.09,98.96
1949,-36.17,-117.35
1877,-16.87,-78.7
1960,-20.09,98.96
2005,15.27,47.5
1889,5.63,-106.55
1850,-31.35,-120.63
1971,-37.78,-113.9
1971,-23.31,-72.52
1873,-21.7,-73.56
1861,-50.63,-31.69
1960,-37.78,-26.44
1771,-49.03,-2.45
1827,-18.48,69.3
1898,-23.31,-88.25
1993,-12.05,-8.22
1954,-32.95,-45.0
1989,-5.63,-3.23
1980,-21.7,-78.75
1914,-39.38,-116.53
1993,-0.8,-103.66
1968,-29.74,-31.38
1873,7.23,-112.7
1812,-55.45,-36.85
1866,-23.31,-90.0
1976,-24.92,-122.36
1885,-36.17,-139.23
1913,-40.99,74.56
1936,7.23,-112.7
1836,-29.74,-31.38
2004,-2.41,-45.8
1869,-4.02,74.73
1934,-40.99,4.26
1928,-55.45,-36.85
2005,-23.31,-72.52
1879,-24.92,-46.11
2006,-29.74,-31.38
1850,-12.05,-77.26
1897,-34.56,-136.22
1957,-23.31,-112.72
1888,-29.74,-31.38
1825,-44.2,-125.22
1934,-20.09,98.96
1800,-21.7,-73.56
1902,-45.81,-125.77
1861,-4.02,76.34
1880,-39.38,-33.29
1853,-52.24,0.0
2007,-13.66,-99.91
2011,34.56,-151.78
1847,-50.63,-31.69
1910,-34.56,-108.97
1753,-42.59,-13.09
1972,18.48,-30.42
1843,-55.45,-36.85
1967,-5.63,3.23
1861,-18.48,-74.37
1974,15.27,47.5
1991,-13.66,-99.91
1823,-21.7,-78.75
1876,-12.05,-77.26
1828,-50.63,-31.69
1912,-23.31,-112.72
1988,12.05,77.26
1943,-23.31,-90.0
1955,-5.63,3.23
1955,8.84,-13.78
1916,-37.78,-26.44
1797,-12.05,-77.26
1999,-13.66,-80.09
1918,-26.52,-75.22
1868,-23.31,-88.25
1980,-21.7,-73.56
1912,-26.52,-80.6
1854,-21.7,-73.56
1938,-24.92,-67.39
2011,-7.23,-4.05
1979,-37.78,-26.44
1989,-21.7,-73.56
1983,-44.2,80.5
1841,-13.66,-80.09
2011,-39.38,-33.29
1854,-49.03,-2.45
1840,-42.59,-13.09
1992,-5.63,-3.23
1760,-40.99,-29.82
1862,-34.56,-136.22
1838,-50.63,-31.69
1883,-36.17,-59.67
1983,-23.31,-88.25
1915,-34.56,118.7
1969,-40.99,4.26
1976,-20.09,98.96
1766,-49.03,-2.45
1819,-31.35,-30.16
1913,-39.38,-33.29
1972,-31.35,-103.66
1976,-8.84,-38.11
1906,29.74,-31.38
1926,-39.38,-120.69
2003,-36.17,-117.35
1956,-15.27,-32.5
1990,-28.13,-77.27
1990,32.95,69.89
1989,-20.09,98.96
1892,13.66,38.81
1955,-23.31,-90.0
1874,-44.2,-125.22
1995,-23.31,-112.72
1924,-37.78,-111.86
1986,29.74,-31.38
1918,-31.35,-120.63
1968,-31.35,-73.51
1958,-36.17,-139.23
1861,-45.81,-125.77
1899,-31.35,-120.63
1922,-15.27,-120.83
1761,-44.2,80.5
1753,-49.03,-2.45
1918,18.48,-30.42
1994,7.23,-112.7
2000,-60.27,-29.19
1893,-10.45,-107.18
1955,4.02,-15.27
1802,-13.66,-80.09
1931,-28.13,-77.27
1893,-24.92,-46.11
1828,-37.78,-26.44
1760,-42.59,87.27
1974,-34.56,118.7
1895,-50.63,-31.69
1918,-28.13,-77.27
2006,-8.84,-38.11
1840,-10.45,-107.18
1939,-31.35,-73.51
1978,8.84,-13.78
1873,-42.59,-13.09
1859,8.84,-13.78
1854,20.09,44.36
1884,-8.84,-38.11
1913,-23.31,-88.25
1988,7.23,-39.73
1996,-31.35,-120.63
1824,-26.52,-80.6
1945,-18.48,-72.68
1901,-18.48,69.3
1970,-23.31,-72.52
1967,-23.31,-88.25
1839,-60.27,-29.19
1893,-37.78,-26.44
1893,-21.7,-73.56
1917,-36.17,-139.23
1896,-31.35,-120.63
1884,-36.17,-139.23
1982,4.02,40.98
1982,-23.31,-72.52
1836,-23.31,-72.52
1836,-31.35,-73.51
1801,-40.99,-29.82
1887,-34.56,118.7
1861,-37.78,-26.44
2003,32.95,69.89
1896,-26.52,-80.6
1936,0.8,-36.16
1989,-60.27,-29.19
1770,-40.99,74.56
1890,-31.35,-120.63
1898,-42.59,-13.09
1825,-39.38,-116.53
1938,8.84,-13.78
1969,7.23,-112.7
1889,-5.63,-3.23
1964,-36.17,-59.67
1846,-12.05,-77.26
1852,-37.78,-111.86
1806,-26.52,-75.22
1979,-37.78,-113.9
1933,-18.48,69.3
1952,-39.38,-116.53
1885,-18.48,-72.68
1864,-16.87,-95.44
1847,-28.13,-77.27
1823,-37.78,-26.44
1911,-31.35,-120.63
2002,-31.35,-120.63
1951,-36.17,-117.35
1954,-8.84,-38.11
1980,-34.56,-108.97
1800,-39.38,-33.29
1915,-15.27,17.5
1879,-4.02,76.34
1825,-45.81,-125.77
1932,18.48,-30.42
1904,-52.24,-13.14
1856,-60.27,-29.19
2003,-40.99,4.26
1916,-23.31,-112.72
1924,-31.35,-103.66
1966,-20.09,98.96
1801,-39.38,-33.29
1828,-37.78,-26.44
2009,0.8,-36.16
1922,-36.17,-37.79
1971,12.05,77.26
1795,-60.27,-29.19
1943,-23.31,-90.0
1858,-52.24,-13.14
1903,-45.81,72.69
1967,-31.35,-30.16
1852,-28.13,-77.27
1998,-4.02,76.34
1960,20.09,44.36
1918,7.23,-39.73
1904,-45.81,72.69
1979,-52.24,0.0
1834,13.66,38.81
1904,-32.95,6.7
1900,-37.78,-126.1
1894,13.66,38.81
1903,-29.74,-107.08
1940,-42.59,87.27
1904,-36.17,-117.35
2004,-28.13,-77.27
1977,-42.59,87.27
1839,-39.38,-33.29
1840,-28.13,-77.27
1935,-10.45,-107.18
1914,-50.63,-31.69
1818,-23.31,-90.0
1968,-37.78,-111.86
2010,-55.45,-36.85
1976,-36.17,-139.23
1935,13.66,38.81
2000,-31.35,-118.74
1822,-44.2,-125.22
1959,18.48,-30.42
1898,-20.09,98.96
1854,-29.74,-31.38
1897,-21.7,-78.75
1969,-39.38,-33.29
1851,-42.59,87.27
1898,32.95,-18.19
1778,-55.45,-36.85
1995,32.95,-18.19
1927,-39.38,-116.53
1874,-29.74,-114.46
1979,8.84,-13.78
1861,-23.31,-90.0
1866,-52.24,-13.14
1955,-39.38,-116.53
2010,-32.95,6.7
1983,-42.59,87.27
1871,-44.2,-125.22
1886,7.23,-112.7
1910,8.84,-13.78
1878,8.84,-13.78
1993,-4.02,74.73
1874,-37.78,-111.86
1957,-36.17,-37.79
1985,7.23,-112.7
1836,-40.99,-29.82
1864,-36.17,-117.35
1835,-31.35,-30.16
1982,23.31,46.31
2012,34.56,-151.78
1948,23.31,42.82
1893,-31.35,-120.63
1770,-32.95,6.7
1920,-31.35,-73.51
1813,-29.74,-31.38
1886,-24.92,-46.11
1888,-15.27,-120.83
1871,-32.95,6.7
1907,-49.03,-2.45
1900,-31.35,-120.63
1956,-40.99,4.26
1843,13.66,38.81
1843,-37.78,-111.86
1958,-31.35,-103.66
1939,-37.78,-26.44
1930,-40.99,74.56
1931,-29.74,-31.38
2005,-18.48,-74.37
2007,-36.17,-59.67
1988,-42.59,87.27
1965,12.05,77.26
1941,-40.99,-123.55
1968,-50.63,-31.69
1893,-0.8,-103.66
1960,-12.05,-77.26
1860,-15.27,17.5
1964,-29.74,-31.38
1954,-23.31,-72.52
1917,-60.27,-29.19
1845,-45.81,72.69
1904,-15.27,-32.5
2004,-44.2,80.5
1871,-36.17,-59.67
1834,-50.63,-31.69
2004,-7.23,-4.05
1959,-44.2,-125.22
2006,-26.52,-75.22
1802,-21.7,-73.56
1979,-34.56,-136.22
1889,-40.99,74.56
1938,34.56,-151.78
2012,-5.63,3.23
1868,-32.95,6.7
1939,18.48,-30.42
1837,13.66,38.81
1837,-60.27,-29.19
1928,-13.66,-99.91
1837,-29.74,-31.38
1934,-26.52,-75.22
1924,-23.31,-88.25
1815,-40.99,-29.82
1821,-26.52,-80.6
1889,-39.38,-33.29
1984,-18.48,69.3
2007,-39.38,-33.29
1988,12.05,77.26
1977,-32.95,-45.0
1908,20.09,44.36
1876,23.31,46.31
1982,-24.92,-67.39
1758,-52.24,0.0
1958,-28.13,-77.27
1979,34.56,-151.78
1853,37.78,-144.41
1971,-40.99,-123.55
1933,-31.35,-73.51
1908,-36.17,-59.67
1972,-26.52,-75.22
1885,-37.78,-26.44
1824,-50.63,-31.69
1905,-50.63,-31.69
1936,-24.92,-67.39
1985,23.31,42.82
1808,-52.24,-13.14
1835,-52.24,-13.14
1896,-18.48,-74.37
1842,-42.59,-13.09
1921,34.56,-151.78
1914,4.02,40.98
1962,-39.38,-33.29
1859,-20.09,98.96
1917,-13.66,-99.91
1929,4.02,40.98
1945,-34.56,-70.05
1856,-23.31,-90.0
1793,-55.45,-36.85
1989,-52.24,-13.14
1945,-18.48,69.3
1886,-26.52,-80.6
1862,-4.02,76.34
1895,-37.78,-113.9
1941,-39.38,-120.69
1982,-18.48,-72.68
1842,-32.95,-45.0
1974,-45.81,72.69
1851,-18.48,-74.37
1882,-55.45,-36.85
1896,32.95,-18.19
1840,-18.48,-72.68
1960,7.23,-39.73
1860,-36.17,-139.23
1832,-36.17,-37.79
2009,-20.09,98.96
1945,-5.63,3.23
1922,-50.63,-31.69
1965,-31.35,-118.74
1951,-31.35,-73.51
1890,-12.05,-8.22
1931,-29.74,-31.38
1983,-42.59,-13.09
1980,-18.48,-72.68
1954,-29.74,-114.46
1920,-37.78,-113.9
1854,-34.56,-136.22
1996,-44.2,-125.22
1966,23.31,46.31
1959,-2.41,-45.8
1871,-21.7,-73.56
1793,-31.35,-30.16
1966,-31.35,-120.63
1862,-45.81,72.69
1950,4.02,-15.27
1925,-23.31,-112.72
1965,-20.09,98.96
1865,13.66,38.81
1802,-42.59,-13.09
1868,-23.31,-72.52
1888,32.95,-18.19
1867,-10.45,-107.18
2004,20.09,44.36
1913,-18.48,69.3
1885,37.78,-144.41
1914,-36.17,-117.35
1993,-45.81,72.69
1974,-40.99,-123.55
1894,-31.35,-30.16
1884,-31.35,-120.63
1809,-50.63,-31.69
1892,-18.48,-74.37
1960,12.05,77.26
1839,-37.78,-126.1
2010,15.27,47.5
1876,-29.74,-114.46
1877,-29.74,-31.38
1836,-18.48,-72.68
1916,-13.66,-80.09
1930,-52.24,0.0
1988,-15.27,17.5
1751,-42.59,87.27
1945,8.84,-13.78
1982,-40.99,74.56
1916,-7.23,-4.05
1906,13.66,38.81
1972,-24.92,-67.39
1806,-44.2,80.5
1838,-40.99,4.26
1891,-49.03,-2.45
1891,-39.38,-120.69
1912,8.84,-13.78
1821,-37.78,-113.9
2006,-40.99,-29.82
1923,-29.74,-31.38
1938,-18.48,-72.68
1843,-21.7,-38.94
1800,-32.95,6.7
1948,8.84,-13.78
1916,18.48,-30.42
2000,7.23,-112.7
1966,-18.48,-74.37
1915,-31.35,-73.51
1890,-32.95,6.7
1793,-40.99,4.26
2001,-60.27,-29.19
1898,-44.2,-125.22
1944,-31.35,-73.51
1868,-29.74,-31.38
1854,-44.2,-125.22
1871,7.23,-112.7
1913,-8.84,-38.11
1945,5.63,-106.55
1803,-49.03,-2.45
1891,-31.35,-73.51
1794,-42.59,87.27
1783,-49.03,-2.45
1985,-42.59,-13.09
1927,-31.35,-30.16
1895,-28.13,-77.27
1985,-39.38,-116.53
1816,-32.95,6.7
1979,-16.87,-95.44
1980,-45.81,-125.77
1996,-5.63,3.23
1934,-31.35,-118.74
1990,-31.35,-73.51
2004,-39.38,-33.29
1939,-37.78,-126.1
1893,-36.17,-37.79
2011,-15.27,-32.5
1867,-44.2,-125.22
1849,-29.74,-31.38
1857,-39.38,-33.29
1900,-60.27,-29.19
1906,-42.59,-13.09
1920,-7.23,-4.05
2008,-34.56,-136.22
1829,-26.52,-80.6
1898,32.95,69.89
1824,-44.2,80.5
1872,-20.09,98.96
1807,-16.87,-95.44
2006,-5.63,3.23
1956,-31.35,-73.51
1997,-8.84,-38.11
1925,-21.7,-38.94
1969,-31.35,-118.74
1876,-20.09,98.96
1930,8.84,-13.78
1929,-12.05,-8.22
1904,-15.27,-120.83
1889,0.8,-36.16
1921,-36.17,-139.23
1893,-31.35,-103.66
1927,23.31,42.82
2000,-31.35,-73.51
1907,-31.35,-30.16
1909,-45.81,72.69
1944,-24.92,-46.11
1824,-31.35,-30.16
1781,-44.2,80.5
1927,-36.17,-59.67
1823,-21.7,-78.75
1874,-31.35,-103.66
1932,32.95,69.89
1929,-49.03,-2.45
1968,37.78,-144.41
1970,-18.48,-72.68
1955,7.23,-39.73
1957,-52.24,0.0
1853,-32.95,6.7
1873,-15.27,-120.83
1765,-60.27,-29.19
1907,-40.99,-29.82
1890,-45.81,72.69
1911,-2.41,-45.8
1929,0.8,-36.16
1879,34.56,-151.78
1750,-50.63,-31.69
1875,-34.56,118.7
1970,-29.74,-31.38
1873,-5.63,3.23
1967,-21.7,-38.94
1959,-24.92,-46.11
1801,-26.52,-80.6
1965,13.66,38.81
1892,-29.74,-31.38
1882,-26.52,-80.6
1917,-34.56,-108.97
1999,-7.23,-4.05
1890,-20.09,98.96
1849,-20.09,98.96
1847,-36.17,-117.35
1894,23.31,42.82
1945,-18.48,-72.68
1838,-42.59,87.27
1917,34.56,-151.78
1961,-34.56,-70.05
1824,-39.38,-33.29
2012,-2.41,-45.8
1937,-55.45,-36.85
1762,-40.99,4.26
1930,-40.99,-29.82
1853,-4.02,74.73
1846,-24.92,-122.36
1928,-18.48,69.3
1983,-40.99,-123.55
1884,-28.13,-77.27
1919,5.63,-106.55
1927,13.66,38.81
2007,-39.38,-116.53
1919,-12.05,-77.26
1852,7.23,-112.7
1953,12.05,77.26
2009,-15.27,17.5
1993,32.95,-18.19
1869,-31.35,-30.16
1925,37.78,-144.41
1770,-50.63,-31.69
1949,15.27,47.5
1972,-37.78,-111.86
1845,-39.38,-120.69
1924,-34.56,-108.97
1991,-12.05,-8.22
1779,-60.27,-29.19
1978,-32.95,6.7
1984,-39.38,-33.29
1788,-40.99,74.56
1890,-31.35,-30.16
1947,-40.99,74.56
1805,-13.66,-80.09
2005,-28.13,-77.27
1933,-40.99,74.56
1925,-24.92,-122.36
1914,-26.52,-75.22
1901,-44.2,-125.22
1961,-34.56,-136.22
1991,-23.31,-72.52
1975,-26.52,-80.6
1794,-45.81,72.69
1885,-45.81,72.69
1946,-60.27,-29.19
1964,-20.09,98.96
1989,4.02,-15.27
1990,-32.95,6.7
1885,-24.92,-67.39
1868,-39.38,-120.69
1954,-31.35,-103.66
1946,-37.78,-111.86
1787,-52.24,-13.14
1972,32.95,69.89
1887,-39.38,-116.53
1952,-34.56,-136.22
1821,-16.87,-78.7
1905,-32.95,6.7
1886,-5.63,-3.23
1985,-36.17,-59.67
1822,-32.95,6.7
1820,-45.81,72.69
1976,5.63,-106.55
1795,-40.99,4.26
1847,-40.99,74.56
1934,-31.35,-118.74
1937,32.95,69.89
1853,-37.78,-126.1
1924,-40.99,4.26
1935,34.56,-151.78
1955,-12.05,-8.22
1865,-23.31,-88.25
1818,-49.03,-2.45
1846,-18.48,-74.37
1897,-16.87,-78.7
1759,-40.99,-29.82
1844,-31.35,-103.66
1952,-44.2,-125.22
1913,-42.59,-13.09
1948,8.84,-13.78
2002,7.23,-112.7
2011,-60.27,-29.19
1933,-12.05,-77.26
1942,-39.38,-120.69
1877,-5.63,-3.23
1973,-18.48,-74.37
1873,-36.17,-37.79
1927,-40.99,-123.55
1802,-55.45,-36.85
1861,-29.74,-107.08
2003,-52.24,0.0
1980,-18.48,69.3
1908,-44.2,80.5
1909,-18.48,-74.37
1896,-44.2,-125.22
1989,-5.63,3.23
1921,-31.35,-120.63
1860,-23.31,-112.72
1760,-50.63,-31.69
1987,-15.27,17.5
1981,7.23,-112.7
1882,-24.92,-67.39
1876,-34.56,-136.22
1863,-31.35,-103.66
1941,-39.38,-120.69
1922,-40.99,-123.55
1835,-26.52,-75.22
1835,-29.74,-31.38
1772,-55.45,-36.85
1979,-34.56,-136.22
1908,-29.74,-31.38
1948,34.56,-151.78
2012,-36.17,-117.35
1941,15.27,47.5
1896,20.09,44.36
1987,-23.31,-90.0
1922,-15.27,-120.83
1983,-24.92,-122.36
1774,-49.03,-2.45
1901,-42.59,-13.09
1962,-40.99,74.56
1970,-24.92,-67.39
1880,-34.56,-70.05
1910,-31.35,-120.63
1977,-15.27,-32.5
1841,-26.52,-75.22
2005,-45.81,72.69
1874,-24.92,-46.11
2011,-26.52,-80.6
1963,-23.31,-72.52
1849,-28.13,-77.27
1938,-40.99,4.26
1928,0.8,-36.16
1942,8.84,-13.78
1823,-12.05,-77.26
1918,7.23,-112.7
1936,-23.31,-90.0
1977,-32.95,-45.0
1878,-26.52,-80.6
1911,4.02,-15.27
1987,-26.52,-80.6
1850,-5.63,-3.23
1754,-40.99,-29.82
1924,37.78,-144.41
1801,-55.45,-36.85
1752,-55.45,-36.85
1745,-45.81,72.69
1993,-28.13,-77.27
1873,29.74,-31.38
1975,-24.92,-122.36
1972,-40.99,74.56
1967,-31.35,-73.51
1964,5.63,-106.55
1913,-39.38,-120.69
1951,-18.48,69.3
1938,-40.99,-123.55
1892,-31.35,-73.51
1853,-36.17,-59.67
1868,-52.24,0.0
1989,-39.38,-116.53
1997,-52.24,0.0
1890,-45.81,72.69
1922,-8.84,-38.11
1938,-29.74,-114.46
1984,-20.09,98.96
1843,-13.66,-99.91
1841,23.31,42.82
1999,-42.59,-13.09
1917,-29.74,-31.38
1951,-23.31,-88.25
1878,-45.81,72.69
1956,-31.35,-73.51
1881,-31.35,-30.16
1820,-24.92,-67.39
1915,-21.7,-73.56
1904,-40.99,-29.82
1922,-24.92,-122.36
1995,-28.13,-77.27
1996,-50.63,-31.69
2009,-34.56,-70.05
1860,-4.02,74.73
1914,-60.27,-29.19
1889,-50.63,-31.69
1854,37.78,-144.41
1981,4.02,-15.27
1861,23.31,42.82
1871,-21.7,-78.75
1991,-23.31,-112.72
1909,-24.92,-67.39
1929,-18.48,69.3
1929,-36.17,-37.79
1967,-21.7,-78.75
1856,-45.81,72.69
1874,-39.38,-120.69
1949,-45.81,72.69
1965,-31.35,-30.16
1912,23.31,42.82
1828,-44.2,80.5
1893,-20.09,98.96
1923,-37.78,-26.44
1851,-32.95,-45.0
1857,8.84,-13.78
1963,-32.95,-45.0
1846,-31.35,-103.66
1926,-5.63,-3.23
1926,-13.66,-80.09
2012,-4.02,74.73
1936,-15.27,17.5
1997,-32.95,6.7
1943,-23.31,-90.0
1903,15.27,47.5
2003,-31.35,-120.63
1759,-49.03,-2.45
1856,-40.99,74.56
1927,-8.84,-38.11
1873,-15.27,-120.83
2005,-28.13,-77.27
1930,-15.27,17.5
1868,34.56,-151.78
